name,dates,p-dist
341610744|Influenza____2009_07_30,18,12
353469071|Influenza____2009_07_28,18,12
371537778|Influenza____2007_09_11,13,12
371540491|Influenza____2007_12_04,13,12
371540510|Influenza____2007_12_06,13,12
371540529|Influenza____2007_12_07,13,12
371542052|Influenza____2007_10_17,11,12
373430147|Influenza____2009_07_30,18,12
384237139|Influenza____2009_07_30,18,12
387965853|Influenza____2009_02_20,15,12
189303102|Influenza____2008_02_01,13,12
194293990|Influenza____2008_03_13,13,12
198241603|Influenza____2008_03_10,15,12
208343950|Influenza____2008_01_23,13,12
208344178|Influenza____2008_01_25,13,12
208344216|Influenza____2008_02_08,11,12
216960075|Influenza____2008_08_09,13,12
222433761|Influenza____2008_10_29,13,12
224027280|Influenza____2008_02_25,13,12
253740524|Influenza____2008_12_05,13,12
253740530|Influenza____2008_12_15,13,12
253740536|Influenza____2008_12_25,13,12
254564299|Influenza____2009_02_28,13,12
254564307|Influenza____2009_02_27,13,12
254564325|Influenza____2009_01_20,13,12
254564331|Influenza____2009_03_04,15,12
254564335|Influenza____2009_01_30,13,12
254564363|Influenza____2009_01_05,13,12
254564381|Influenza____2009_03_14,13,12
258456374|Influenza____2009_03_09,13,12
258456380|Influenza____2009_01_21,13,12
258578585|Influenza____2009_06_13,18,12
268516045|Influenza____2009_04_27,13,12
268516135|Influenza____2009_04_29,18,12
268520528|Influenza____2009_05_03,18,12
295441912|Influenza____2009_05_01,18,12
295441916|Influenza____2009_05_01,18,12
295441948|Influenza____2009_04_01,15,12
300888382|Influenza____2009_05_04,13,12
301638021|Influenza____2009_09_16,25,12
302136657|Influenza____2009_05_20,13,12
302138171|Influenza____2009_04_27,15,12
302182550|Influenza____2009_04_28,13,12
302182930|Influenza____2009_04_01,13,12
302183191|Influenza____2009_04_29,13,12
302183738|Influenza____2009_05_04,13,12
302371775|Influenza____2009_04_28,13,12
302371870|Influenza____2009_04_25,18,12
315139499|Influenza____2010_08_03,25,12
315139503|Influenza____2010_08_03,25,12
341610744|Influenza____2009_07_30,18,12
353469071|Influenza____2009_07_28,18,12
371537778|Influenza____2007_09_11,13,12
371540491|Influenza____2007_12_04,13,12
371540510|Influenza____2007_12_06,13,12
371540529|Influenza____2007_12_07,13,12
371542052|Influenza____2007_10_17,11,12
373430147|Influenza____2009_07_30,18,12
384237139|Influenza____2009_07_30,18,12
387965853|Influenza____2009_02_20,15,12
189303138|Influenza____2008_02_01,14,11
194293974|Influenza____2008_03_03,14,11
208343912|Influenza____2008_01_17,12,11
208344140|Influenza____2008_01_22,12,11
216960101|Influenza____2008_08_05,12,11
218217994|Influenza____2008_10_15,12,11
222433731|Influenza____2008_12_09,12,11
222433739|Influenza____2008_10_29,14,11
222433757|Influenza____2008_10_29,14,11
226974241|Influenza____2008_01_01,12,11
229433726|Influenza____2008_03_03,14,11
253740526|Influenza____2008_12_12,12,11
253740532|Influenza____2008_12_11,12,11
254564293|Influenza____2009_01_06,14,11
254564317|Influenza____2009_01_02,12,11
254564347|Influenza____2009_01_19,12,11
254564355|Influenza____2009_03_08,12,11
254564359|Influenza____2009_01_26,12,11
254564365|Influenza____2009_02_02,12,11
254564377|Influenza____2009_03_30,12,11
254564383|Influenza____2009_01_01,12,11
258456386|Influenza____2008_12_16,12,11
270358819|Influenza____2009_11_10,22,11
281487486|Influenza____2009_04_01,14,11
281487514|Influenza____2009_03_01,12,11
295441950|Influenza____2009_01_01,14,11
301637965|Influenza____2009_09_22,23,11
301637983|Influenza____2009_09_06,24,11
302136524|Influenza____2009_04_28,14,11
302136543|Influenza____2009_04_30,12,11
302183153|Influenza____2009_04_30,14,11
302371471|Influenza____2009_04_29,12,11
302371851|Influenza____2009_04_26,12,11
329047434|Influenza____2009_04_01,12,11
371537472|Influenza____2007_10_25,12,11
383214944|Influenza____2009_01_12,12,11
387384968|Influenza____2008_05_12,12,11
387389097|Influenza____2008_05_12,12,11
189303138|Influenza____2008_02_01,14,11
194293974|Influenza____2008_03_03,14,11
208343912|Influenza____2008_01_17,12,11
208344140|Influenza____2008_01_22,12,11
216960101|Influenza____2008_08_05,12,11
218217994|Influenza____2008_10_15,12,11
222433731|Influenza____2008_12_09,12,11
222433739|Influenza____2008_10_29,14,11
222433757|Influenza____2008_10_29,14,11
226974241|Influenza____2008_01_01,12,11
229433726|Influenza____2008_03_03,14,11
253740526|Influenza____2008_12_12,12,11
253740532|Influenza____2008_12_11,12,11
254564293|Influenza____2009_01_06,14,11
254564317|Influenza____2009_01_02,12,11
254564347|Influenza____2009_01_19,12,11
254564355|Influenza____2009_03_08,12,11
254564359|Influenza____2009_01_26,12,11
254564365|Influenza____2009_02_02,12,11
254564377|Influenza____2009_03_30,12,11
254564383|Influenza____2009_01_01,12,11
258456386|Influenza____2008_12_16,12,11
270358819|Influenza____2009_11_10,22,11
281487486|Influenza____2009_04_01,14,11
281487514|Influenza____2009_03_01,12,11
295441950|Influenza____2009_01_01,14,11
301637965|Influenza____2009_09_22,23,11
301637983|Influenza____2009_09_06,24,11
302136524|Influenza____2009_04_28,14,11
302136543|Influenza____2009_04_30,12,11
302183153|Influenza____2009_04_30,14,11
302371471|Influenza____2009_04_29,12,11
302371851|Influenza____2009_04_26,12,11
329047434|Influenza____2009_04_01,12,11
371537472|Influenza____2007_10_25,12,11
383214944|Influenza____2009_01_12,12,11
387384968|Influenza____2008_05_12,12,11
387389097|Influenza____2008_05_12,12,11
189303094|Influenza____2008_01_17,13,10
193084874|Influenza____2008_03_19,11,10
193888323|Influenza____2008_01_01,11,10
193888325|Influenza____2008_01_01,13,10
194293944|Influenza____2008_01_06,13,10
194293964|Influenza____2008_01_24,11,10
198385714|Influenza____2008_01_01,13,10
208344197|Influenza____2008_02_11,11,10
208344235|Influenza____2008_02_20,11,10
216960086|Influenza____2008_09_13,11,10
216960256|Influenza____2008_08_25,11,10
218217946|Influenza____2008_09_20,13,10
218217964|Influenza____2008_02_26,13,10
218875261|Influenza____2008_02_20,11,10
218875962|Influenza____2008_02_26,13,10
222433743|Influenza____2008_12_03,13,10
222433749|Influenza____2008_02_26,13,10
222433753|Influenza____2008_12_08,13,10
224022524|Influenza____2008_02_21,13,10
224022680|Influenza____2008_02_28,13,10
224027356|Influenza____2008_03_06,13,10
224993597|Influenza____2008_02_14,11,10
224993635|Influenza____2008_02_25,11,10
226954613|Influenza____2008_02_21,13,10
229433705|Influenza____2008_02_18,11,10
237825444|Influenza____2009_01_25,11,10
253740518|Influenza____2008_12_20,13,10
253740538|Influenza____2008_12_23,11,10
254564361|Influenza____2008_12_22,11,10
254564387|Influenza____2009_01_26,11,10
256386352|Influenza____2008_01_28,11,10
258456384|Influenza____2009_02_08,13,10
270358817|Influenza____2009_10_30,23,10
281487502|Influenza____2009_02_01,11,10
298347768|Influenza____2009_04_27,11,10
298347844|Influenza____2009_04_27,11,10
300885576|Influenza____2009_05_07,11,10
301637969|Influenza____2009_09_22,23,10
301638005|Influenza____2009_09_14,23,10
301638025|Influenza____2009_09_17,23,10
301638031|Influenza____2009_09_17,23,10
302136752|Influenza____2009_05_23,11,10
302182493|Influenza____2009_04_28,13,10
302182664|Influenza____2009_04_28,11,10
302183096|Influenza____2009_04_30,11,10
302183210|Influenza____2009_05_02,11,10
302371395|Influenza____2009_04_27,11,10
302371927|Influenza____2009_04_28,11,10
304373461|Influenza____2009_05_23,11,10
304373499|Influenza____2009_04_26,11,10
329047453|Influenza____2009_01_16,11,10
371537797|Influenza____2007_10_08,11,10
371540377|Influenza____2007_09_12,11,10
371540567|Influenza____2007_07_24,11,10
371542356|Influenza____2007_10_15,11,10
189303094|Influenza____2008_01_17,13,10
193084874|Influenza____2008_03_19,11,10
193888323|Influenza____2008_01_01,11,10
193888325|Influenza____2008_01_01,13,10
194293944|Influenza____2008_01_06,13,10
194293964|Influenza____2008_01_24,11,10
198385714|Influenza____2008_01_01,13,10
208344197|Influenza____2008_02_11,11,10
208344235|Influenza____2008_02_20,11,10
216960086|Influenza____2008_09_13,11,10
216960256|Influenza____2008_08_25,11,10
218217946|Influenza____2008_09_20,13,10
218217964|Influenza____2008_02_26,13,10
218875261|Influenza____2008_02_20,11,10
218875962|Influenza____2008_02_26,13,10
222433743|Influenza____2008_12_03,13,10
222433749|Influenza____2008_02_26,13,10
222433753|Influenza____2008_12_08,13,10
224022524|Influenza____2008_02_21,13,10
224022680|Influenza____2008_02_28,13,10
224027356|Influenza____2008_03_06,13,10
224993597|Influenza____2008_02_14,11,10
224993635|Influenza____2008_02_25,11,10
226954613|Influenza____2008_02_21,13,10
229433705|Influenza____2008_02_18,11,10
237825444|Influenza____2009_01_25,11,10
253740518|Influenza____2008_12_20,13,10
253740538|Influenza____2008_12_23,11,10
254564361|Influenza____2008_12_22,11,10
254564387|Influenza____2009_01_26,11,10
256386352|Influenza____2008_01_28,11,10
258456384|Influenza____2009_02_08,13,10
270358817|Influenza____2009_10_30,23,10
281487502|Influenza____2009_02_01,11,10
298347768|Influenza____2009_04_27,11,10
298347844|Influenza____2009_04_27,11,10
300885576|Influenza____2009_05_07,11,10
301637969|Influenza____2009_09_22,23,10
301638005|Influenza____2009_09_14,23,10
301638025|Influenza____2009_09_17,23,10
301638031|Influenza____2009_09_17,23,10
302136752|Influenza____2009_05_23,11,10
302182493|Influenza____2009_04_28,13,10
302182664|Influenza____2009_04_28,11,10
302183096|Influenza____2009_04_30,11,10
302183210|Influenza____2009_05_02,11,10
302371395|Influenza____2009_04_27,11,10
302371927|Influenza____2009_04_28,11,10
304373461|Influenza____2009_05_23,11,10
304373499|Influenza____2009_04_26,11,10
329047453|Influenza____2009_01_16,11,10
371537797|Influenza____2007_10_08,11,10
371540377|Influenza____2007_09_12,11,10
371540567|Influenza____2007_07_24,11,10
371542356|Influenza____2007_10_15,11,10
189303122|Influenza____2008_01_23,12,9
194294018|Influenza____2008_03_19,12,9
194580024|Influenza____2008_01_01,10,9
198241595|Influenza____2008_04_01,12,9
208343931|Influenza____2008_01_15,10,9
208344159|Influenza____2008_01_10,10,9
218875730|Influenza____2008_02_26,10,9
222433747|Influenza____2008_02_26,12,9
222433771|Influenza____2008_03_06,12,9
222433783|Influenza____2008_05_13,12,9
224022193|Influenza____2008_02_12,10,9
224022429|Influenza____2008_02_18,10,9
224022448|Influenza____2008_02_18,12,9
224022699|Influenza____2008_03_05,12,9
224022737|Influenza____2008_03_12,12,9
224022756|Influenza____2008_03_19,12,9
224027261|Influenza____2008_02_21,12,9
224027318|Influenza____2008_02_26,12,9
224417558|Influenza____2008_02_25,10,9
225907630|Influenza____2008_02_05,10,9
226955278|Influenza____2008_02_18,12,9
226974239|Influenza____2008_01_01,10,9
226974243|Influenza____2008_01_01,12,9
238837394|Influenza____2008_02_13,10,9
254564301|Influenza____2008_12_29,10,9
254564303|Influenza____2009_01_25,10,9
254564305|Influenza____2009_04_06,10,9
254564321|Influenza____2009_02_05,10,9
254564343|Influenza____2009_03_03,10,9
256385587|Influenza____2008_03_17,12,9
256386220|Influenza____2007_12_15,10,9
256386849|Influenza____2008_02_24,12,9
256387346|Influenza____2008_02_26,10,9
256387365|Influenza____2008_02_26,10,9
256387460|Influenza____2008_03_11,12,9
256387479|Influenza____2008_03_12,10,9
256387517|Influenza____2008_04_16,10,9
256388358|Influenza____2008_02_20,10,9
256388435|Influenza____2008_03_14,12,9
268516173|Influenza____2009_05_02,20,9
281487506|Influenza____2009_02_01,10,9
295441942|Influenza____2009_10_01,22,9
301637957|Influenza____2009_09_18,22,9
301637961|Influenza____2009_09_22,22,9
302182531|Influenza____2009_04_28,12,9
302183267|Influenza____2009_05_01,22,9
302183286|Influenza____2009_05_01,22,9
307750918|Influenza____2009_12_10,22,9
307750937|Influenza____2010_01_21,22,9
307750956|Influenza____2010_02_04,22,9
327475410|Influenza____2009_01_30,12,9
341610656|Influenza____2009_07_04,22,9
341610706|Influenza____2009_07_21,21,9
341610726|Influenza____2009_07_29,22,9
341865690|Influenza____2009_09_04,22,9
371542337|Influenza____2007_09_05,10,9
373428719|Influenza____2009_07_04,22,9
373429786|Influenza____2009_07_21,21,9
384236398|Influenza____2009_07_04,22,9
189303122|Influenza____2008_01_23,12,9
194294018|Influenza____2008_03_19,12,9
194580024|Influenza____2008_01_01,10,9
198241595|Influenza____2008_04_01,12,9
208343931|Influenza____2008_01_15,10,9
208344159|Influenza____2008_01_10,10,9
218875730|Influenza____2008_02_26,10,9
222433747|Influenza____2008_02_26,12,9
222433771|Influenza____2008_03_06,12,9
222433783|Influenza____2008_05_13,12,9
224022193|Influenza____2008_02_12,10,9
224022429|Influenza____2008_02_18,10,9
224022448|Influenza____2008_02_18,12,9
224022699|Influenza____2008_03_05,12,9
224022737|Influenza____2008_03_12,12,9
224022756|Influenza____2008_03_19,12,9
224027261|Influenza____2008_02_21,12,9
224027318|Influenza____2008_02_26,12,9
224417558|Influenza____2008_02_25,10,9
225907630|Influenza____2008_02_05,10,9
226955278|Influenza____2008_02_18,12,9
226974239|Influenza____2008_01_01,10,9
226974243|Influenza____2008_01_01,12,9
238837394|Influenza____2008_02_13,10,9
254564301|Influenza____2008_12_29,10,9
254564303|Influenza____2009_01_25,10,9
254564305|Influenza____2009_04_06,10,9
254564321|Influenza____2009_02_05,10,9
254564343|Influenza____2009_03_03,10,9
256385587|Influenza____2008_03_17,12,9
256386220|Influenza____2007_12_15,10,9
256386849|Influenza____2008_02_24,12,9
256387346|Influenza____2008_02_26,10,9
256387365|Influenza____2008_02_26,10,9
256387460|Influenza____2008_03_11,12,9
256387479|Influenza____2008_03_12,10,9
256387517|Influenza____2008_04_16,10,9
256388358|Influenza____2008_02_20,10,9
256388435|Influenza____2008_03_14,12,9
268516173|Influenza____2009_05_02,20,9
281487506|Influenza____2009_02_01,10,9
295441942|Influenza____2009_10_01,22,9
301637957|Influenza____2009_09_18,22,9
301637961|Influenza____2009_09_22,22,9
302182531|Influenza____2009_04_28,12,9
302183267|Influenza____2009_05_01,22,9
302183286|Influenza____2009_05_01,22,9
307750918|Influenza____2009_12_10,22,9
307750937|Influenza____2010_01_21,22,9
307750956|Influenza____2010_02_04,22,9
327475410|Influenza____2009_01_30,12,9
341610656|Influenza____2009_07_04,22,9
341610706|Influenza____2009_07_21,21,9
341610726|Influenza____2009_07_29,22,9
341865690|Influenza____2009_09_04,22,9
371542337|Influenza____2007_09_05,10,9
373428719|Influenza____2009_07_04,22,9
373429786|Influenza____2009_07_21,21,9
384236398|Influenza____2009_07_04,22,9
168828252|Influenza____2007_11_26,9,8
168828256|Influenza____2007_12_13,9,8
170181690|Influenza____2008_01_15,11,8
170181764|Influenza____2008_01_04,11,8
170181776|Influenza____2008_01_14,11,8
170181780|Influenza____2007_12_31,11,8
188076378|Influenza____2008_01_16,11,8
188076380|Influenza____2008_02_04,11,8
188076386|Influenza____2008_02_07,11,8
188076394|Influenza____2008_01_31,11,8
188076402|Influenza____2008_01_18,11,8
188076410|Influenza____2008_02_01,11,8
189303130|Influenza____2008_01_28,11,8
189303150|Influenza____2008_02_04,11,8
189303154|Influenza____2008_02_20,11,8
193084858|Influenza____2008_01_01,11,8
193084878|Influenza____2008_03_21,11,8
194293956|Influenza____2008_02_07,11,8
194293994|Influenza____2008_04_04,11,8
194294006|Influenza____2008_03_21,11,8
194294022|Influenza____2008_04_21,11,8
194580028|Influenza____2008_03_11,11,8
208343893|Influenza____2008_01_23,9,8
218218016|Influenza____2008_07_31,11,8
218875207|Influenza____2008_01_23,9,8
218875403|Influenza____2008_02_11,11,8
218875550|Influenza____2008_02_19,9,8
222433779|Influenza____2008_04_21,11,8
224022212|Influenza____2008_02_12,11,8
224022467|Influenza____2008_02_18,11,8
224022505|Influenza____2008_02_19,9,8
224022619|Influenza____2008_02_28,11,8
224022718|Influenza____2008_03_10,11,8
224405277|Influenza____2008_02_15,11,8
224417520|Influenza____2008_02_19,11,8
224417539|Influenza____2008_02_19,11,8
224417577|Influenza____2008_03_04,11,8
224993654|Influenza____2008_02_25,11,8
224993673|Influenza____2008_03_04,9,8
226954689|Influenza____2008_03_10,11,8
226954727|Influenza____2008_03_10,11,8
238837413|Influenza____2008_02_26,11,8
238837432|Influenza____2008_03_12,11,8
254564319|Influenza____2009_01_07,11,8
256385530|Influenza____2008_02_06,11,8
256386372|Influenza____2008_01_28,9,8
256386505|Influenza____2008_02_13,9,8
256386870|Influenza____2008_02_24,11,8
256387403|Influenza____2008_02_27,11,8
256387498|Influenza____2008_03_13,11,8
258578589|Influenza____2009_06_23,21,8
298347787|Influenza____2009_04_27,21,8
300488895|Influenza____2010_07_01,21,8
301637953|Influenza____2009_09_17,20,8
301637987|Influenza____2009_09_06,21,8
301637995|Influenza____2009_09_09,21,8
302138190|Influenza____2009_04_27,21,8
302182474|Influenza____2009_04_29,21,8
302182778|Influenza____2009_04_27,21,8
302371946|Influenza____2009_04_28,21,8
307750975|Influenza____2010_03_25,21,8
341610672|Influenza____2009_07_10,21,8
341610674|Influenza____2009_07_10,21,8
341610720|Influenza____2009_07_23,21,8
341610722|Influenza____2009_07_27,21,8
341610724|Influenza____2009_07_27,21,8
353469079|Influenza____2009_08_28,21,8
353469083|Influenza____2009_09_28,21,8
353469087|Influenza____2009_09_24,21,8
371540415|Influenza____2007_07_26,9,8
373428871|Influenza____2009_07_10,21,8
373428890|Influenza____2009_07_10,21,8
373429919|Influenza____2009_07_23,21,8
373429938|Influenza____2009_07_27,21,8
373429957|Influenza____2009_07_27,21,8
373429976|Influenza____2009_07_29,21,8
384236550|Influenza____2009_07_10,21,8
384236816|Influenza____2009_07_21,21,8
384236949|Influenza____2009_07_23,21,8
384236968|Influenza____2009_07_27,21,8
384236987|Influenza____2009_07_27,21,8
384237006|Influenza____2009_07_29,21,8
392357192|Influenza____2009_01_01,21,8
401715893|Influenza____2009_06_16,21,8
401715895|Influenza____2009_07_08,21,8
401715897|Influenza____2009_09_18,21,8
401715899|Influenza____2009_10_20,21,8
401716167|Influenza____2009_06_21,21,8
168828252|Influenza____2007_11_26,9,8
168828256|Influenza____2007_12_13,9,8
170181690|Influenza____2008_01_15,11,8
170181764|Influenza____2008_01_04,11,8
170181776|Influenza____2008_01_14,11,8
170181780|Influenza____2007_12_31,11,8
188076378|Influenza____2008_01_16,11,8
188076380|Influenza____2008_02_04,11,8
188076386|Influenza____2008_02_07,11,8
188076394|Influenza____2008_01_31,11,8
188076402|Influenza____2008_01_18,11,8
188076410|Influenza____2008_02_01,11,8
189303130|Influenza____2008_01_28,11,8
189303150|Influenza____2008_02_04,11,8
189303154|Influenza____2008_02_20,11,8
193084858|Influenza____2008_01_01,11,8
193084878|Influenza____2008_03_21,11,8
194293956|Influenza____2008_02_07,11,8
194293994|Influenza____2008_04_04,11,8
194294006|Influenza____2008_03_21,11,8
194294022|Influenza____2008_04_21,11,8
194580028|Influenza____2008_03_11,11,8
208343893|Influenza____2008_01_23,9,8
218218016|Influenza____2008_07_31,11,8
218875207|Influenza____2008_01_23,9,8
218875403|Influenza____2008_02_11,11,8
218875550|Influenza____2008_02_19,9,8
222433779|Influenza____2008_04_21,11,8
224022212|Influenza____2008_02_12,11,8
224022467|Influenza____2008_02_18,11,8
224022505|Influenza____2008_02_19,9,8
224022619|Influenza____2008_02_28,11,8
224022718|Influenza____2008_03_10,11,8
224405277|Influenza____2008_02_15,11,8
224417520|Influenza____2008_02_19,11,8
224417539|Influenza____2008_02_19,11,8
224417577|Influenza____2008_03_04,11,8
224993654|Influenza____2008_02_25,11,8
224993673|Influenza____2008_03_04,9,8
226954689|Influenza____2008_03_10,11,8
226954727|Influenza____2008_03_10,11,8
238837413|Influenza____2008_02_26,11,8
238837432|Influenza____2008_03_12,11,8
254564319|Influenza____2009_01_07,11,8
256385530|Influenza____2008_02_06,11,8
256386372|Influenza____2008_01_28,9,8
256386505|Influenza____2008_02_13,9,8
256386870|Influenza____2008_02_24,11,8
256387403|Influenza____2008_02_27,11,8
256387498|Influenza____2008_03_13,11,8
258578589|Influenza____2009_06_23,21,8
298347787|Influenza____2009_04_27,21,8
300488895|Influenza____2010_07_01,21,8
301637953|Influenza____2009_09_17,20,8
301637987|Influenza____2009_09_06,21,8
301637995|Influenza____2009_09_09,21,8
302138190|Influenza____2009_04_27,21,8
302182474|Influenza____2009_04_29,21,8
302182778|Influenza____2009_04_27,21,8
302371946|Influenza____2009_04_28,21,8
307750975|Influenza____2010_03_25,21,8
341610672|Influenza____2009_07_10,21,8
341610674|Influenza____2009_07_10,21,8
341610720|Influenza____2009_07_23,21,8
341610722|Influenza____2009_07_27,21,8
341610724|Influenza____2009_07_27,21,8
353469079|Influenza____2009_08_28,21,8
353469083|Influenza____2009_09_28,21,8
353469087|Influenza____2009_09_24,21,8
371540415|Influenza____2007_07_26,9,8
373428871|Influenza____2009_07_10,21,8
373428890|Influenza____2009_07_10,21,8
373429919|Influenza____2009_07_23,21,8
373429938|Influenza____2009_07_27,21,8
373429957|Influenza____2009_07_27,21,8
373429976|Influenza____2009_07_29,21,8
384236550|Influenza____2009_07_10,21,8
384236816|Influenza____2009_07_21,21,8
384236949|Influenza____2009_07_23,21,8
384236968|Influenza____2009_07_27,21,8
384236987|Influenza____2009_07_27,21,8
384237006|Influenza____2009_07_29,21,8
392357192|Influenza____2009_01_01,21,8
401715893|Influenza____2009_06_16,21,8
401715895|Influenza____2009_07_08,21,8
401715897|Influenza____2009_09_18,21,8
401715899|Influenza____2009_10_20,21,8
401716167|Influenza____2009_06_21,21,8
168828140|Influenza____2007_01_01,10,7
188076396|Influenza____2008_02_01,10,7
188076408|Influenza____2008_01_31,10,7
189303118|Influenza____2008_01_31,10,7
193084866|Influenza____2008_02_11,10,7
194293952|Influenza____2008_02_04,10,7
194294002|Influenza____2008_03_21,10,7
194294014|Influenza____2008_03_13,10,7
198241599|Influenza____2008_04_07,10,7
218876049|Influenza____2008_03_05,10,7
224022581|Influenza____2008_02_27,10,7
224022600|Influenza____2008_02_27,10,7
224417596|Influenza____2008_03_05,10,7
226954517|Influenza____2008_02_11,10,7
226954556|Influenza____2008_02_14,10,7
226954708|Influenza____2008_03_10,10,7
226955259|Influenza____2008_02_18,10,7
229433686|Influenza____2008_02_14,10,7
241899151|Influenza____2009_03_27,20,7
254564313|Influenza____2009_03_30,20,7
256386182|Influenza____2008_03_03,10,7
256386581|Influenza____2008_02_18,10,7
256386695|Influenza____2008_02_20,10,7
256387255|Influenza____2008_02_25,10,7
270358821|Influenza____2009_06_17,18,7
284466048|Influenza____2009_05_24,20,7
292607161|Influenza____2009_05_24,20,7
295189323|Influenza____2009_07_16,20,7
301637955|Influenza____2009_09_18,20,7
302136581|Influenza____2009_04_30,20,7
302136600|Influenza____2009_05_09,20,7
302138114|Influenza____2009_06_23,20,7
302182835|Influenza____2009_04_29,20,7
302183927|Influenza____2009_05_05,18,7
303291484|Influenza____2009_05_09,20,7
319899539|Influenza____2009_05_23,20,7
321400196|Influenza____2009_10_14,20,7
323087673|Influenza____2009_10_15,20,7
323087691|Influenza____2009_10_15,20,7
341610686|Influenza____2009_07_15,20,7
341610700|Influenza____2009_07_20,20,7
341610708|Influenza____2009_07_22,20,7
341610728|Influenza____2009_07_24,20,7
341610730|Influenza____2009_07_28,20,7
341610732|Influenza____2009_07_30,20,7
341610734|Influenza____2009_07_30,20,7
341610738|Influenza____2009_07_29,20,7
341610740|Influenza____2009_08_01,20,7
341610742|Influenza____2009_08_01,20,7
341610754|Influenza____2009_08_03,20,7
341865734|Influenza____2009_05_26,20,7
341865742|Influenza____2009_06_23,20,7
353469091|Influenza____2009_06_10,20,7
373429023|Influenza____2009_07_15,20,7
373429729|Influenza____2009_07_20,20,7
373429805|Influenza____2009_07_22,20,7
373429995|Influenza____2009_07_24,20,7
373430014|Influenza____2009_07_28,20,7
373430033|Influenza____2009_07_30,20,7
373430052|Influenza____2009_07_30,20,7
373430090|Influenza____2009_07_29,20,7
373430109|Influenza____2009_08_01,20,7
373430128|Influenza____2009_08_05,20,7
373430700|Influenza____2009_08_03,20,7
384236645|Influenza____2009_07_15,20,7
384236778|Influenza____2009_07_20,20,7
384236835|Influenza____2009_07_22,20,7
384237025|Influenza____2009_07_24,20,7
384237044|Influenza____2009_07_28,20,7
384237063|Influenza____2009_07_30,20,7
384237120|Influenza____2009_08_05,20,7
384237215|Influenza____2009_08_03,20,7
401716163|Influenza____2009_05_01,20,7
401716165|Influenza____2009_05_02,20,7
168828140|Influenza____2007_01_01,10,7
188076396|Influenza____2008_02_01,10,7
188076408|Influenza____2008_01_31,10,7
189303118|Influenza____2008_01_31,10,7
193084866|Influenza____2008_02_11,10,7
194293952|Influenza____2008_02_04,10,7
194294002|Influenza____2008_03_21,10,7
194294014|Influenza____2008_03_13,10,7
198241599|Influenza____2008_04_07,10,7
218876049|Influenza____2008_03_05,10,7
224022581|Influenza____2008_02_27,10,7
224022600|Influenza____2008_02_27,10,7
224417596|Influenza____2008_03_05,10,7
226954517|Influenza____2008_02_11,10,7
226954556|Influenza____2008_02_14,10,7
226954708|Influenza____2008_03_10,10,7
226955259|Influenza____2008_02_18,10,7
229433686|Influenza____2008_02_14,10,7
241899151|Influenza____2009_03_27,20,7
254564313|Influenza____2009_03_30,20,7
256386182|Influenza____2008_03_03,10,7
256386581|Influenza____2008_02_18,10,7
256386695|Influenza____2008_02_20,10,7
256387255|Influenza____2008_02_25,10,7
270358821|Influenza____2009_06_17,18,7
284466048|Influenza____2009_05_24,20,7
292607161|Influenza____2009_05_24,20,7
295189323|Influenza____2009_07_16,20,7
301637955|Influenza____2009_09_18,20,7
302136581|Influenza____2009_04_30,20,7
302136600|Influenza____2009_05_09,20,7
302138114|Influenza____2009_06_23,20,7
302182835|Influenza____2009_04_29,20,7
302183927|Influenza____2009_05_05,18,7
303291484|Influenza____2009_05_09,20,7
319899539|Influenza____2009_05_23,20,7
321400196|Influenza____2009_10_14,20,7
323087673|Influenza____2009_10_15,20,7
323087691|Influenza____2009_10_15,20,7
341610686|Influenza____2009_07_15,20,7
341610700|Influenza____2009_07_20,20,7
341610708|Influenza____2009_07_22,20,7
341610728|Influenza____2009_07_24,20,7
341610730|Influenza____2009_07_28,20,7
341610732|Influenza____2009_07_30,20,7
341610734|Influenza____2009_07_30,20,7
341610738|Influenza____2009_07_29,20,7
341610740|Influenza____2009_08_01,20,7
341610742|Influenza____2009_08_01,20,7
341610754|Influenza____2009_08_03,20,7
341865734|Influenza____2009_05_26,20,7
341865742|Influenza____2009_06_23,20,7
353469091|Influenza____2009_06_10,20,7
373429023|Influenza____2009_07_15,20,7
373429729|Influenza____2009_07_20,20,7
373429805|Influenza____2009_07_22,20,7
373429995|Influenza____2009_07_24,20,7
373430014|Influenza____2009_07_28,20,7
373430033|Influenza____2009_07_30,20,7
373430052|Influenza____2009_07_30,20,7
373430090|Influenza____2009_07_29,20,7
373430109|Influenza____2009_08_01,20,7
373430128|Influenza____2009_08_05,20,7
373430700|Influenza____2009_08_03,20,7
384236645|Influenza____2009_07_15,20,7
384236778|Influenza____2009_07_20,20,7
384236835|Influenza____2009_07_22,20,7
384237025|Influenza____2009_07_24,20,7
384237044|Influenza____2009_07_28,20,7
384237063|Influenza____2009_07_30,20,7
384237120|Influenza____2009_08_05,20,7
384237215|Influenza____2009_08_03,20,7
401716163|Influenza____2009_05_01,20,7
401716165|Influenza____2009_05_02,20,7
254564369|Influenza____2009_04_19,19,6
256427110|Influenza____2008_02_27,11,6
258578591|Influenza____2009_07_11,19,6
260100712|Influenza____2009_06_22,19,6
295441944|Influenza____2009_11_01,20,6
301637997|Influenza____2009_09_09,19,6
301638029|Influenza____2009_09_17,19,6
302136619|Influenza____2009_05_04,19,6
302136714|Influenza____2009_05_26,19,6
302136733|Influenza____2009_05_26,19,6
302183324|Influenza____2009_05_06,19,6
